Title,Link,Label,Source
"PM Modi�s Speech On J&K: 4 Claims True, 4 False, 3 Partly True",https://www.factchecker.in/pm-modis-speech-on-jk-4-claims-true-4-false-3-partly-true/,No conclusion,FactChecker
"Art 370 Didn�t Keep J&K �Poor� As Amit Shah Said, Though It Kept Private Investment Out",https://www.factchecker.in/art-370-didnt-keep-jk-poor-as-amit-shah-said-though-it-kept-private-investment-out/,No conclusion,FactChecker
"As J&K Is Shorn Of Special Status, States With Similar Provisions Are Worried",https://www.factchecker.in/as-jk-is-shorn-of-special-status-states-with-similar-provisions-are-worried/,No conclusion,FactChecker
"Govt Claims Delhi�s Air Is Cleaner, But There�s No Way To Know That",https://www.factchecker.in/govt-claims-delhis-air-is-cleaner-but-theres-no-way-to-know-that/,No conclusion,FactChecker
Did No. Of Child Rape Cases in India Increase 82% From 2015 To 2016?,https://www.factchecker.in/did-no-of-child-rape-cases-in-india-increase-82-from-2015-to-2016/,No conclusion,FactChecker
Financial Inclusion Low Despite 356 Mn Jan Dhan Accounts,https://www.factchecker.in/financial-inclusion-low-despite-356-mn-jan-dhan-accounts/,No conclusion,FactChecker
"Why Modi Could Not Have Used Digital Camera, Email In Late 1980�s",https://www.factchecker.in/why-modi-could-not-have-used-digital-camera-email-in-late-1980s/,No conclusion,FactChecker
"PM Twice Wrong: Clouds Do Not Hinder Radar, May Hinder Weapons",https://www.factchecker.in/pm-twice-wrong-clouds-do-not-hinder-radar-may-hinder-weapons/,No conclusion,FactChecker
"Shabby Homes, Rising Debts: The Trouble With PM�s Rural Housing Fund",https://www.factchecker.in/shabby-homes-rising-debts-the-trouble-with-pms-rural-housing-fund/,No conclusion,FactChecker
False: Amit Shah Claim That Courts Absolved Pragya Thakur,https://www.factchecker.in/false-amit-shah-claim-that-courts-absolved-pragya-thakur/,No conclusion,FactChecker
"Half Finished, Behind Schedule: PM�s Promise Of Housing-For-All By 2022",https://www.factchecker.in/half-finished-behind-schedule-pms-promise-of-housing-for-all-by-2022/,No conclusion,FactChecker
Cooking Gas Changes Lives But Comes At Too High A Price,https://www.factchecker.in/cooking-gas-changes-lives-but-comes-at-too-high-a-price/,No conclusion,FactChecker
"43 Modi Claims That Are Not True, Over 5 Years",https://www.factchecker.in/43-modi-claims-that-are-not-true-over-5-years/,No conclusion,FactChecker
No Major Bomb Blasts/Terror Attacks Since 2014: Modi. Claim Is False,https://www.factchecker.in/no-major-bomb-blaststerror-attacks-since-2014-modi-claim-is-false/,No conclusion,FactChecker
Why The Grand Government Effort To Clean Up The Ganga Is Failing,https://www.factchecker.in/why-the-grand-government-effort-to-clean-up-the-ganga-is-failing/,No conclusion,FactChecker
100 Million Jobs Created: BJP Minister. Data Show Job Losses,https://www.factchecker.in/100-million-jobs-created-bjp-minister-data-show-job-losses/,No conclusion,FactChecker
"New: Assess Constituencies By Health, Education And Economy",https://www.factchecker.in/new-assess-constituencies-by-health-education-and-economy/,No conclusion,FactChecker
"Of 12 Claims In BJP Manifesto 2019, 5 True, 2 False, 4 Partly True, 1 Unclear",https://www.factchecker.in/of-12-claims-in-bjp-manifesto-2019-5-true-2-false-4-partly-true-1-unclear/,No conclusion,FactChecker
PM�s Failed Promise Of Broadband To Every Indian Village,https://www.factchecker.in/pms-failed-promise-of-broadband-to-every-indian-village/,No conclusion,FactChecker
Yogi Adityanath Claims No Riots In UP In 2 Years Of BJP Govt. Fact: False,https://www.factchecker.in/yogi-adityanath-claims-no-riots-in-up-in-2-years-of-bjp-govt-fact-false/,No conclusion,FactChecker
No Terrorist Attack (Except In Kashmir) Since 2014: Defence Minister. She�s Wrong,https://www.factchecker.in/no-terrorist-attack-except-in-kashmir-since-2014-defence-minister-shes-wrong/,No conclusion,FactChecker
"As PM�s Crop Insurance Fails, 200 Angry Madhya Pradesh Farmers Move Consumer Court Against Insurance Firm",https://www.factchecker.in/as-pms-crop-insurance-fails-200-angry-madhya-pradesh-farmers-move-consumer-court-against-insurance-firms/,No conclusion,FactChecker
"Rape Culprits Hanged In 3 Days, 7 Days: PM Modi. No Hanging Since 2004",https://www.factchecker.in/rape-culprits-hanged-in-3-days-7-days-pm-modi-no-hanging-since-2004/,No conclusion,FactChecker
"Ganga Expressway To Be World�s Longest, Claims UP CM. Proposed Mumbai-Nagpur Expressway Already Longer, Globally Many More",https://www.factchecker.in/ganga-expressway-to-be-worlds-longest-claims-up-cm-proposed-mumbai-nagpur-expressway-already-longer-globally-many-more/,No conclusion,FactChecker
"2 Years To PM�s Skilling Mission Deadline: Enrolment Short By 64%, Placements By 90%, Certification By 74%",https://www.factchecker.in/2-years-to-pms-skilling-mission-deadline-enrolment-short-by-64-placements-by-90-certification-by-74/,No conclusion,FactChecker
No Major Terror Attacks Since 2014: Def Minister; She�s Wrong. Here Are At Least 7,https://www.factchecker.in/no-major-terror-attacks-since-2014-def-minister-shes-wrong-here-are-at-least-7/,No conclusion,FactChecker
"Fewer Riots, Minorities Safer Under Modi Regime: Kiren Rijiju. Data Right On Riots, But Claim On Safer Minorities Without Foundation",https://www.factchecker.in/fewer-riots-minorities-safer-under-modi-regime-kiren-rijiju-data-right-on-riots-but-claim-on-safer-minorities-without-foundation/,No conclusion,FactChecker
NCRB Has No Data On Attack On Journalists: I&B Minister. He�s Wrong. Govt Has Records of 189 Attacks Till 2016,https://www.factchecker.in/ncrb-has-no-data-on-attack-on-journalists-ib-minister-hes-wrong-govt-has-records-of-189-attacks-till-2016/,No conclusion,FactChecker
"Not Just A Library, As Trump Says, India Has Built Dam, Parliament Building, Roads As Part Of $3-Billion Assistance To Afghanistan",https://www.factchecker.in/not-just-a-library-as-trump-says-india-has-built-dam-parliament-building-roads-as-part-of-3-billion-assistance-to-afghanistan/,No conclusion,FactChecker
Modi�s Report Card: Evaluating NDA�s Flagship Programmes In The Run-Up To 2019 Elections,https://www.factchecker.in/modis-report-card-evaluating-ndas-flagship-programmes-in-the-run-up-to-2019-elections/,No conclusion,FactChecker
Fact-Checking In 2018: The 10 Biggest Lies Of The Year,https://www.factchecker.in/fact-checking-in-2018-the-10-biggest-lies-of-the-year/,No conclusion,FactChecker
"Amit Shah�s Claims On Telangana Congress Manifesto: 2 False, 1 Unclear",https://www.factchecker.in/amit-shahs-claims-on-telangana-congress-manifesto-2-false-1-unclear/,No conclusion,FactChecker
"No Riots in Gujarat, MP, UP & Chhattisgarh After Our Govts Came To Power: BJP Chief Amit Shah. All Claims False",https://www.factchecker.in/no-riots-in-gujarat-mp-up-chhattisgarh-after-our-govts-came-to-power-bjp-chief-amit-shah-all-claims-false/,No conclusion,FactChecker
"Gujarat Declared Free Of Open Defecation A Year Ago. But In 4 Districts, Toilets Without Walls, Water And Unconvinced Locals",https://www.factchecker.in/gujarat-declared-free-of-open-defecation-a-year-ago-but-in-4-districts-toilets-without-walls-water-and-unconvinced-locals/,No conclusion,FactChecker
"In UP�s Race To Be Free Of Open Defecation, Enthusiasm For Toilets Evident�As Are Fudged Data",https://www.factchecker.in/in-ups-race-to-be-free-of-open-defecation-enthusiasm-for-toilets-evident-as-are-fudged-data/,No conclusion,FactChecker
"Jaitley Claim on Aadhaar + Direct Benefit Transfer Gain of Rs 90,000 Cr Annually Is False",https://www.factchecker.in/jaitley-claim-on-aadhaar-direct-benefit-transfer-gain-of-rs-90000-cr-annually-is-false/,No conclusion,FactChecker
"A Village�s Journey To Electrification, And Why �100%� Claim Rings Hollow",https://www.factchecker.in/a-villages-journey-to-electrification-and-why-100-claim-rings-hollow/,No conclusion,FactChecker
"Why Leisang, India�s �Last Village To Be Electrified�, Has Relapsed Into Darkness",https://www.factchecker.in/why-leisang-indias-last-village-to-be-electrified-has-relapsed-into-darkness/,No conclusion,FactChecker
"Despite PM�s 100% Electrification Claim, 15 Million Households�Equivalent To All Households In South Korea�Without Power",https://www.factchecker.in/despite-pms-100-electrification-claim-15-million-households-equivalent-to-all-households-in-south-korea-without-power/,No conclusion,FactChecker
Madhya Pradesh Has More Than 1 Cr Unemployed Youth: Scindia. Claim Is Unclear,https://www.factchecker.in/madhya-pradesh-has-more-than-1-cr-unemployed-youth-scindia-claim-is-unclear/,No conclusion,FactChecker
"Madhya Pradesh �Number 1 In Rape, Number 1 In Farmer Suicide, Number 1 In Unemployment�: Kamal Nath. He�s Mostly Wrong",https://www.factchecker.in/madhya-pradesh-number-1-in-rape-number-1-in-farmer-suicide-number-1-in-unemployment-kamal-nath-hes-mostly-wrong/,No conclusion,FactChecker
"After Centre�s Fuel Price Cut, Jaitley Challenged  States To Follow: But 3 Opposition States Had Led Way",https://www.factchecker.in/after-centres-fuel-price-cut-jaitley-challenged-states-to-follow-but-3-opposition-states-had-led-way/,No conclusion,FactChecker
"Every Indian To Have Toilet In Next 365 Days: Official Data. Under The Surface, A Crisis",https://www.factchecker.in/every-indian-to-have-toilet-in-next-365-days-official-data-under-the-surface-a-crisis/,No conclusion,FactChecker
35 Airports Built Over Last 4 Years: Modi. Fact: 7 Made �Operational�,https://www.factchecker.in/35-airports-built-over-last-4-years-modi-fact-7-made-operational/,No conclusion,FactChecker
"Sadhguru: No Bombings In Modi Era. Fact: 400 Plus In 2016 Alone, Official Data Show",https://www.factchecker.in/sadhguru-no-bombings-in-modi-era-fact-400-plus-in-2016-alone-official-data-show/,No conclusion,FactChecker
"As BJP�s Misleading Graphs On Fuel Price Hike Are Mocked, Here�s A Fact-Check",https://www.factchecker.in/as-bjps-misleading-graphs-on-fuel-price-hike-are-mocked-heres-a-fact-check/,No conclusion,FactChecker
"Rahul Gandhi: Congress Not Involved In 1984 Sikh Riots. Fact: Inquiries Indicted Congressmen, Absolved Party",https://www.factchecker.in/rahul-gandhi-congress-not-involved-in-1984-sikh-riots-fact-inquiries-indicted-congressmen-absolved-party/,No conclusion,FactChecker
"7 of 10 Modi�s Interview Claims True, 2 Partially True And 1 Unclear",https://www.factchecker.in/7-of-10-modis-interview-claims-true-2-partially-true-and-1-unclear/,No conclusion,FactChecker
"#KeralaFloods: Govt Cites Policy In Refusing Rs 700-Crore Aid From UAE, But Policy Allows Aid",https://www.factchecker.in/keralafloods-govt-cites-policy-in-refusing-rs-700-crore-aid-from-uae-but-policy-allows-aid/,No conclusion,FactChecker
Prime Minister�s  72nd Independence Day Speech: Fact Check,https://www.factchecker.in/prime-ministers-72nd-independence-day-speech-fact-check-2/,No conclusion,FactChecker
Proof Of Citizenship Demands In Assam Reveal Legal Minefield,https://www.factchecker.in/proof-of-citizenship-demands-in-assam-reveal-legal-minefield/,No conclusion,FactChecker
Centre Short-Changing States: TDP MP Who Moved No-Confidence Motion Against Govt. Here Are The Facts,https://www.factchecker.in/centre-short-changing-states-tdp-mp-who-moved-no-confidence-motion-against-govt-here-are-the-facts/,No conclusion,FactChecker
"�No Big Communal Riot� In Last 4 Years: BJP Minister. Fact: 389 Dead in Over 2,000 Communal Incidents",https://www.factchecker.in/no-big-communal-riot-in-last-4-years-bjp-minister-fact-389-dead-in-over-2000-communal-incidents/,No conclusion,FactChecker
"Govt Claims Rise in �Forest Cover�, Experts Say Definition Flawed",https://www.factchecker.in/govt-claims-rise-in-forest-cover-experts-say-definition-flawed/,No conclusion,FactChecker
"2 of 4 Claims By FM Jaitley True, 2 Partially True",https://www.factchecker.in/2-of-4-claims-by-fm-jaitley-true-2-partially-true/,No conclusion,FactChecker
"BJP Claims On Disabled Welfare: Of 9 Claims, 6 True, 1 False",https://www.factchecker.in/bjp-claims-on-disabled-welfare-of-9-claims-6-true-1-false/,No conclusion,FactChecker
55% Of PM�s Small Business Loans To Backward Classes: BJP Claim Masks True Picture,https://www.factchecker.in/55-of-pms-small-business-loans-to-backward-classes-bjp-claim-masks-true-picture/,No conclusion,FactChecker
India Achieves Maternal Mortality Goal: Health Ministry/WHO; Statistics Ministry/UNDP Differ,https://www.factchecker.in/india-achieves-maternal-mortality-goal-health-ministrywho-statistics-ministryundp-differ/,No conclusion,FactChecker
10 Million Youth Trained: Govt. Skills Dubious: Govt Committee,https://www.factchecker.in/10-million-youth-trained-govt-skills-dubious-govt-committee/,No conclusion,FactChecker
"8 Of BJP�s 15 Claims On Rural Sector Check Out, 5 Do Not",https://www.factchecker.in/8-of-bjps-15-claims-on-rural-sector-check-out-5-do-not/,No conclusion,FactChecker
85% Rural Work Wages Paid On Time: BJP. Claim Reflects Pay Orders Not Wages,https://www.factchecker.in/85-rural-work-wages-paid-on-time-bjp-claim-reflects-pay-orders-not-wages/,No conclusion,FactChecker
"Least Train Mishaps In 2017-18, But 3 Times More People Dead In NDA�s 4 Years",https://www.factchecker.in/least-train-mishaps-in-2017-18-but-3-times-more-people-dead-in-ndas-4-years/,No conclusion,FactChecker
"Foreign Direct Investment Up: Govt. True, But Not When Compared To GDP",https://www.factchecker.in/foreign-direct-investment-up-govt-true-but-not-when-compared-to-gdp/,No conclusion,FactChecker
20 New AIIMs Coming Up: BJP. Fact: 11 Get 3% Funding,https://www.factchecker.in/20-new-aiims-coming-up-bjp-fact-11-get-3-funding/,No conclusion,FactChecker
"Ujjwala Yojana Performs As Per Claim, But Challenges Evident",https://www.factchecker.in/ujjwala-yojana-performs-as-per-claim-but-challenges-evident/,No conclusion,FactChecker
Smart Cities: Rs 2 lakh Cr Budget; 0.09% Of Central Funds Spent,https://www.factchecker.in/smart-cities-rs-2-lakh-cr-budget-0-09-of-central-funds-spent/,No conclusion,FactChecker
Minister Claims 175 GW Green Energy By 2022; Study Says May Take 8 Years Longer,https://www.factchecker.in/minister-claims-175-gw-green-energy-by-2022-study-says-may-take-8-years-longer/,No conclusion,FactChecker
How A Make-Work Programme Changed The Lives Of Women In Kerala,https://www.indiaspend.com/how-a-make-work-programme-changed-the-lives-of-women-in-kerala-93580/,No conclusion,FactChecker
"Despite �Record� Allocation, 57% MGNREGS Wages Due Remained Unpaid In April 2018",https://www.indiaspend.com/despite-record-allocation-57-mgnregs-wages-due-remained-unpaid-in-april-2018-2018/,No conclusion,FactChecker
"As Demand For Rural Jobs Rises, Government Curtails Funding For Key Employment Scheme",https://www.indiaspend.com/as-demand-for-rural-jobs-rises-government-curtails-funding-for-key-employment-scheme-64688/,No conclusion,FactChecker
"CPM Claim: 36 Indians Absconding, Owe Banks Rs 40,000 Cr. Fact: Partially True",https://www.factchecker.in/cpm-claim-36-indians-absconding-owe-banks-rs-40000-cr-fact-partially-true/,No conclusion,FactChecker
"BJP Claim On Karnataka Toilet Building Appears False, Data Are Not Comparable",https://www.factchecker.in/bjp-claim-on-karnataka-toilet-building-appears-false-data-are-not-comparable/,No conclusion,FactChecker
Oil Minister�s Claim: Services Job Growth At 7-Year High. Fact: True,https://www.factchecker.in/oil-ministers-claim-services-job-growth-at-7-year-high-fact-true/,No conclusion,FactChecker
"Modi Says Bihar Built 850,000 Toilets In a Week. Fact: Improbable. That Is 14 Times Normal Rate",https://www.factchecker.in/modi-says-bihar-built-850000-toilets-in-a-week-fact-improbable-that-is-14-times-normal-rate/,No conclusion,FactChecker
BJP Claim: More Communal Clashes In Karnataka Than Kerala Under Congress Rule. Fact: Claim False,https://www.factchecker.in/bjp-claim-more-communal-clashes-in-karnataka-than-kerala-under-congress-rule-fact-claim-false/,No conclusion,FactChecker
Cotton Harvests Nearly Doubled Since Bt Cotton: Minister. Fact: Yields Have Stagnated,https://www.factchecker.in/cotton-harvests-nearly-doubled-since-bt-cotton-minister-fact-yields-have-stagnated/,No conclusion,FactChecker
"UP CM Claim: Govt Gave Farmers Rs 80,000 Cr. Fact: It Gave 1/6th That Amount",https://www.factchecker.in/up-cm-claim-govt-gave-farmers-rs-80000-cr-fact-it-gave-16th-that-amount/,No conclusion,FactChecker
"Govt Target To Electrify All Households: 2019. At Current Rate, Will Take Until 2022",https://www.factchecker.in/govt-target-to-electrify-all-households-2019-at-current-rate-will-take-until-2022/,No conclusion,FactChecker
No Indian Tech To Clean Up Toxic Gas In Power Plants: Govt. Fact: Indigenous Tech Showed �Excellent Results�,https://www.factchecker.in/no-indian-tech-to-clean-up-toxic-gas-in-power-plants-govt-fact-indigenous-tech-showed-excellent-results/,No conclusion,FactChecker
#Padman Release: Half Of Young Rural Women Use Unhygienic Menstrual Protection,https://www.factchecker.in/padman-release-half-of-young-rural-women-use-unhygienic-menstrual-protection/,No conclusion,FactChecker
"Amit Shah�s Rajya Sabha Speech: 2 Claims Right, 3 Wrong, 3 Partly Right, 2 Unclear",https://www.factchecker.in/amit-shahs-rajya-sabha-speech-2-claims-right-3-wrong-3-partly-right-2-unclear/,No conclusion,FactChecker
Electrifying Houses Vs Villages? Congress Trips Up In Questioning Modi�s Speech,https://www.factchecker.in/electrifying-houses-vs-villages-congress-trips-up-in-questioning-modis-speech/,No conclusion,FactChecker
Not Enough For Clean Energy In Budget 2018 To Meet 2022 Targets,https://www.factchecker.in/not-enough-for-clean-energy-in-budget-2018-to-meet-2022-targets/,No conclusion,FactChecker
"Health, Education, Sanitation Budget Appears To Be Most In 3 Years. It Isn�t",https://www.factchecker.in/health-education-sanitation-budget-appears-to-be-most-in-3-years-it-isnt/,No conclusion,FactChecker
"Lies Spread About Lack of Jobs: PM, Quoting New�Contested�Data",https://www.factchecker.in/lies-spread-about-lack-of-jobs-pm-quoting-new-contested-data/,No conclusion,FactChecker
Electoral Bonds Will Clean Up Political Funding: Finance Minister. That�s Unlikely,https://www.factchecker.in/electoral-bonds-will-clean-up-political-funding-finance-minister-thats-unlikely/,No conclusion,FactChecker
26 Students Committed Suicide Every Day In 2016,https://www.factchecker.in/26-students-committed-suicide-every-day-in-2016/,No conclusion,FactChecker
BJP Leaders Cite Growing Muslim Population As Threat. Facts Don�t Back Their Claims,https://www.factchecker.in/bjp-leaders-cite-growing-muslim-population-as-threat-facts-dont-back-their-claims/,No conclusion,FactChecker
"District Courts In Small, Rich States/UTs Have Highest Rates Of Pending Cases",https://www.factchecker.in/district-courts-in-small-rich-statesuts-have-highest-rates-of-pending-cases/,No conclusion,FactChecker
"Of 47 Modi Claims We Analysed In 2017, 8 Were False",https://www.factchecker.in/of-47-modi-claims-we-analysed-in-2017-8-were-false/,No conclusion,FactChecker
"26% Gujarat MLAs Face Criminal Charges, 141 Are Crorepatis",https://www.factchecker.in/26-gujarat-mlas-face-criminal-charges-141-are-crorepatis/,No conclusion,FactChecker
"In 2011, 52.5 Million Indians Slipped Into Poverty Due To Health Costs",https://www.factchecker.in/in-2011-52-5-million-indians-slipped-into-poverty-due-to-health-costs/,No conclusion,FactChecker
45% Rise In Sexual Harassment Cases At Workplace Over 3 Years,https://www.factchecker.in/45-rise-in-sexual-harassment-cases-at-workplace-over-3-years/,No conclusion,FactChecker
Almost Half Of Pregnancies In India Were Mistimed Or Unwanted,https://www.factchecker.in/almost-half-of-pregnancies-in-india-were-mistimed-or-unwanted/,No conclusion,FactChecker
"9 Of Modi�s 16 Claims On Govt Schemes True, 3 False",https://www.factchecker.in/9-of-prime-minister-modis-16-claims-on-schemes-true-3-false/,No conclusion,FactChecker
"In Adolescence, Girls More In Favour Of Equal Rights Than Boys: Bihar Study",https://www.factchecker.in/in-adolescence-girls-more-in-favour-of-equal-rights-than-boys-bihar-study/,No conclusion,FactChecker
One-Third Of Elementary Schools In India Had No Female Teacher In 2012-13,https://www.factchecker.in/one-third-of-elementary-schools-in-india-had-no-female-teacher-in-2012-13/,No conclusion,FactChecker
Modi�s Claims On Affordable Insurance For Poor Partially True,https://www.factchecker.in/modis-claims-on-affordable-insurance-for-poor-partially-true/,No conclusion,FactChecker
"In 2016, 38% Kidnappings For Marriage, Almost 75% Victims Women/Young Girls",https://www.factchecker.in/in-2016-38-kidnappings-for-marriage-almost-75-victims-womenyoung-girls/,No conclusion,FactChecker
"In 2030, 39% of India�s Population Will Be Urban",https://www.factchecker.in/in-2030-39-of-indias-population-will-be-urban/,No conclusion,FactChecker
"Riskier Loans, Less Than Rs 50,000, Nearly Half Of PM�s Loan Scheme",https://www.factchecker.in/riskier-loans-less-than-rs-50000-nearly-half-of-pms-loan-scheme/,No conclusion,FactChecker
83% With Mental Health Disorders In India Did Not Receive Adequate Treatment,https://www.factchecker.in/83-with-mental-health-disorders-in-india-did-not-receive-adequate-treatment/,No conclusion,FactChecker
Uttar Pradesh CM Adityanath�s Claim Of No Riots During BJP Rule False,https://www.factchecker.in/uttar-pradesh-cm-adityanaths-claim-of-no-riots-during-bjp-rule-false/,No conclusion,FactChecker
"In 11 Years, Area Irrigated By Tube Wells Rises Faster Than By Canals",https://www.factchecker.in/in-11-years-area-irrigated-by-tube-wells-rises-faster-than-by-canals/,No conclusion,FactChecker
India�s Household Food Expenditure Declined Over 4 Years To 2016,https://www.factchecker.in/indias-household-food-expenditure-declined-over-4-years-to-2016/,No conclusion,FactChecker
"Punjab, Tamil Nadu, Haryana Have Highest Burden Of Heart Disease In India",https://www.factchecker.in/punjab-tamil-nadu-haryana-have-highest-burden-of-heart-disease-in-india/,No conclusion,FactChecker
Why UP CM�s Plan To Double Farm Income By 2022 Is Improbable,https://www.factchecker.in/why-up-cms-plan-to-double-farm-income-by-2022-is-improbable/,No conclusion,FactChecker
ATM/Debit Card Fraud More Than Doubled Over 2 Years,https://www.factchecker.in/atmdebit-card-fraud-more-than-doubled-over-2-years/,No conclusion,FactChecker
"In 2016, Highest Death Rate Of Tuberculosis In Uttar Pradesh",https://www.factchecker.in/in-2016-highest-death-rate-of-tuberculosis-in-uttar-pradesh/,No conclusion,FactChecker
"Health Ministry Advises Delhiites To Stay Indoors, But For Many That�s Not An Option",https://www.factchecker.in/health-ministry-advises-delhiites-to-stay-indoors-but-for-many-thats-not-an-option/,No conclusion,FactChecker
"In 2015, 1 in 3 Crimes Against Women Were Of Cruelty By Husband/His Relatives",https://www.factchecker.in/in-2015-1-in-3-crimes-against-women-were-of-cruelty-by-husbandhis-relatives/,No conclusion,FactChecker
Indian Livestock Deaths Double Over A Decade To 2015,https://www.factchecker.in/indian-livestock-deaths-double-over-a-decade-to-2015/,No conclusion,FactChecker
4 Northeastern States Have Highest Death Rates Due To Malaria,https://www.factchecker.in/4-northeastern-states-have-highest-death-rates-due-to-malaria/,No conclusion,FactChecker
"In India, Poultry Increased 49% Between 2003 and 2012",https://www.factchecker.in/in-india-poultry-increased-49-between-2003-and-2012/,No conclusion,FactChecker
Top Official Wrong On Claim About Herbicide Tolerant Cotton; India Knew About Illegal Sale In 2009,https://www.factchecker.in/top-official-wrong-on-claim-about-herbicide-tolerant-cotton-india-knew-about-illegal-sale-in-2009/,No conclusion,FactChecker
India Is 81% Short Of Specialists In Community Health Centres,https://www.factchecker.in/india-is-81-short-of-specialists-in-community-health-centres/,No conclusion,FactChecker
"Global Gender Gap Index: India Ranks 108 Of 144 Countries, Down 21 Places From 2016",https://www.factchecker.in/global-gender-gap-index-india-ranks-108-of-144-countries-down-21-places-from-2016/,No conclusion,FactChecker
"India Jumps 30 Places In Ease Of Doing Business, But Data Valid Only For Delhi, Mumbai",https://www.factchecker.in/india-jumps-30-places-in-ease-of-doing-business-but-data-valid-only-for-delhi-mumbai/,No conclusion,FactChecker
"Auditor Rejects Government Claims On LPG Savings, Affluent Hold On To Subsidy",https://www.factchecker.in/auditor-rejects-government-claims-on-lpg-savings-affluent-hold-on-to-subsidy/,No conclusion,FactChecker
Half A Billion People Gained Access To Electricity In India Since 2000,https://www.factchecker.in/half-a-billion-people-gained-access-to-electricity-in-india-since-2000/,No conclusion,FactChecker
CM Shivraj Chouhan�s Claim On MP Roads Is Misleading,https://www.factchecker.in/cm-shivraj-chouhans-claim-of-mp-roads-is-misleading/,No conclusion,FactChecker
82% Urban Indian Households Possess Proper Toilets: Govt Study,https://www.factchecker.in/82-urban-indian-households-possess-proper-toilets-govt-study/,No conclusion,FactChecker
"Sexual Harassment Of Women In Public Transport, Reported To Police, Up 160% In A Year",https://www.factchecker.in/sexual-harassment-of-women-in-public-transport-reported-to-police-up-160-in-a-year/,No conclusion,FactChecker
Modi Claim That Gujarat Ro-Ro Ferry Unique Compared To South-East Asia Is False,https://www.factchecker.in/modi-claim-that-gujarat-ro-ro-ferry-unique-compared-to-south-east-asia-is-false/,No conclusion,FactChecker
"2.8 Mn Indians Displaced Internally In 2016, Third-Highest Globally",https://www.factchecker.in/2-8-mn-indians-displaced-internally-in-2016-third-highest-globally/,No conclusion,FactChecker
"Indians Spend 4.5% Of Daily Income On Plate Of Food, New Yorkers 0.6%",https://www.factchecker.in/indians-spend-4-5-of-daily-income-on-plate-of-food-new-yorkers-0-6/,No conclusion,FactChecker
Only 17% of India�s Rural Homes Have Piped Water. Target For 2017 Was 50%,https://www.factchecker.in/only-17-of-indias-rural-homes-have-piped-water-target-for-2017-was-50/,No conclusion,FactChecker
"Amid BJP Criticism, Mughal Monuments Are India�s Most Visited. No 1: Taj Mahal",https://www.factchecker.in/amid-bjp-criticism-mughal-monuments-are-indias-most-visited-no-1-taj-mahal/,No conclusion,FactChecker
"Hindus Lowest Spenders In Rural, Muslims In Urban India: New Study",https://www.factchecker.in/hindus-lowest-spenders-in-rural-muslims-in-urban-india-new-study/,No conclusion,FactChecker
15 Suicides Every Hour In India in 2015,https://www.factchecker.in/15-suicides-every-hour-in-india-in-2015/,No conclusion,FactChecker
"Since April 2014, Mumbai Municipal Body Spent Rs 1,022 Cr On Public Open Spaces",https://www.factchecker.in/since-april-2014-mumbai-municipal-body-spent-rs-1022-cr-on-public-open-spaces/,No conclusion,FactChecker
7 Arrested Every Hour In India With Illegal Weapons,https://www.factchecker.in/7-arrested-every-hour-in-india-with-illegal-weapons/,No conclusion,FactChecker
"In 6 Years To 2016, Growth In Share Of Rural Households Using LPG Twice Urban Households",https://www.factchecker.in/in-6-years-to-2016-growth-in-share-of-rural-households-using-lpg-twice-urban-households/,No conclusion,FactChecker
"1 in 2 Women Aged 15-49, 1 in 2 Pregnant Women In Rural Areas Anaemic In 2015-16",https://www.factchecker.in/1-in-2-women-aged-15-49-1-in-2-pregnant-women-in-rural-areas-anaemic-in-2015-16/,No conclusion,FactChecker
Modi�s Concern About Substance Abuse Among Youth Valid,https://www.factchecker.in/modis-concern-about-substance-abuse-among-youth-valid/,No conclusion,FactChecker
Climate Change To Increase Malnourished Children By 7 Million In South Asia By 2050,https://www.factchecker.in/climate-change-to-increase-malnourished-children-by-7-million-in-south-asia-by-2050/,No conclusion,FactChecker
"Access To Safe Drinking Water In Rural Areas Decline In Assam, Bihar, Punjab",https://www.factchecker.in/access-to-safe-drinking-water-in-rural-areas-decline-in-assam-bihar-punjab/,No conclusion,FactChecker
Amit Shah Wrong On Claim That Gujarat Sees �Minimum Dalit Atrocities�,https://www.factchecker.in/amit-shah-wrong-on-claim-that-gujarat-sees-minimum-dalit-atrocities/,No conclusion,FactChecker
India�s Carbon-Dioxide Emissions Up 4.7% In 2016,https://www.factchecker.in/indias-carbon-dioxide-emissions-up-4-7-in-2016/,No conclusion,FactChecker
"9 Years After Digitisation Began, 15 States/UTs Yet To Computerise 20% Land Records",https://www.factchecker.in/9-years-after-digitisation-began-15-statesuts-yet-to-computerise-20-land-records/,No conclusion,FactChecker
21% Indians Received Medical Attention from Untrained Personnel Before Dying,https://www.factchecker.in/21-indians-received-medical-attention-from-untrained-personnel-before-dying/,No conclusion,FactChecker
3 Years Of Swachh Bharat: 50 Million More Toilets; Unclear How Many Are Used,https://www.factchecker.in/3-years-of-swachh-bharat-50-million-more-toilets-unclear-how-many-are-used/,No conclusion,FactChecker
"India Aims To Reduce Total Fertility Rate, Targets Set For 145 Districts in 7 states",https://www.factchecker.in/why-2-1-2/,No conclusion,FactChecker
Larger Proportion Of Women Than Men Employed In Agriculture,https://www.factchecker.in/larger-proportion-of-women-than-men-employed-in-agriculture/,No conclusion,FactChecker
